[2025-02-05T03:26:45.889Z] INFO: มีการพยายามเข้าสู่ระบบ | ข้อมูล: {"username":"96706824","timestamp":"2025-02-05T03:26:45.889Z"}
[2025-02-05T04:46:40.554Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:40.611Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:40.672Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:40.730Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:40.795Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:40.852Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:40.915Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:40.970Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:41.039Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:41.094Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:41.559Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:41.600Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:41.660Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:41.722Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:41.779Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:41.842Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:41.917Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:42.195Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:42.317Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:42.396Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:42.439Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:42.498Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:42.559Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:42.648Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:42.711Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:42.770Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:42.827Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:42.888Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:42.947Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.009Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.068Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.127Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.186Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.249Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.308Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.371Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.431Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.490Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.549Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.611Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.669Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.732Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.793Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.857Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.918Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:43.979Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.041Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.098Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.150Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.211Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.275Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.335Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.394Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.452Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.513Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.583Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.636Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.694Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.752Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.816Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.876Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:44.966Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.026Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.083Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.141Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.200Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.262Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.326Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.382Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.441Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.506Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.564Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.624Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.681Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.742Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.806Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.862Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.927Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:45.984Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:46:46.044Z] ERROR: IP ถูกระงับการใช้งาน | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:49:00.854Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:49:01.270Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706811","timestamp":"2025-02-05T04:49:01.270Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T04:49:01.737Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:49:01.890Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706811","timestamp":"2025-02-05T04:49:01.890Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T04:49:02.721Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:49:02.870Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706811","timestamp":"2025-02-05T04:49:02.870Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T04:49:02.954Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:49:03.127Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706811","timestamp":"2025-02-05T04:49:03.127Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T04:49:03.336Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:49:03.530Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706811","timestamp":"2025-02-05T04:49:03.530Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T04:49:03.654Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"96706811","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:49:05.140Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:49:05.441Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706811","timestamp":"2025-02-05T04:49:05.440Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T04:49:30.578Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:49:30.654Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"sornram.mue","timestamp":"2025-02-05T04:49:30.654Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T04:49:31.072Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:49:31.076Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"sornram.mue","timestamp":"2025-02-05T04:49:31.076Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T04:49:31.130Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:49:31.134Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"sornram.mue","timestamp":"2025-02-05T04:49:31.134Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T04:49:31.195Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:49:31.201Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"sornram.mue","timestamp":"2025-02-05T04:49:31.201Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T04:49:31.249Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:49:31.253Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"sornram.mue","timestamp":"2025-02-05T04:49:31.253Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T04:49:31.316Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"sornram.mue","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:49:31.405Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"sornram.mue","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:51:44.847Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:51:44.957Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"96706825","timestamp":"2025-02-05T04:51:44.957Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T04:51:45.328Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:51:45.332Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"96706825","timestamp":"2025-02-05T04:51:45.332Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T04:51:45.391Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:51:45.395Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"96706825","timestamp":"2025-02-05T04:51:45.395Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T04:51:45.457Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:51:45.462Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"96706825","timestamp":"2025-02-05T04:51:45.462Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T04:51:45.512Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T04:51:45.517Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"96706825","timestamp":"2025-02-05T04:51:45.517Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T04:51:45.577Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"96706825","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:51:45.672Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"96706825","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:51:45.733Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"96706825","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:51:45.798Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"96706825","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:51:45.864Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"96706825","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T04:51:45.947Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"96706825","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T05:44:39.889Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:44:39.894Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:44:40.125Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"sornram.mue","timestamp":"2025-02-05T05:44:40.125Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:44:40.132Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"ds","timestamp":"2025-02-05T05:44:40.132Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:44:40.228Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:44:40.234Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"ds","timestamp":"2025-02-05T05:44:40.234Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:44:40.404Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:44:40.409Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"ds","timestamp":"2025-02-05T05:44:40.409Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:44:40.591Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:44:40.601Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"sornram.mue","timestamp":"2025-02-05T05:44:40.601Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:44:40.613Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:44:40.618Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"ds","timestamp":"2025-02-05T05:44:40.618Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:44:40.752Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:44:40.761Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"sornram.mue","timestamp":"2025-02-05T05:44:40.761Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:44:40.775Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:44:40.782Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"ds","timestamp":"2025-02-05T05:44:40.782Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:44:40.882Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:44:40.889Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"sornram.mue","timestamp":"2025-02-05T05:44:40.889Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:44:40.925Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"ds","ip":"::ffff:172.29.14.18","duration":"5 นาที"}
[2025-02-05T05:44:41.464Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:44:41.469Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"sornram.mue","timestamp":"2025-02-05T05:44:41.469Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:44:41.525Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"sornram.mue","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T05:44:41.627Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"sornram.mue","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T05:44:41.739Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"sornram.mue","ip":"::ffff:172.29.14.98","duration":"5 นาที"}
[2025-02-05T05:45:05.134Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:45:05.225Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"w","timestamp":"2025-02-05T05:45:05.225Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:45:05.858Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:45:05.863Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"w","timestamp":"2025-02-05T05:45:05.863Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:45:06.008Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:45:06.013Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"w","timestamp":"2025-02-05T05:45:06.013Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:45:06.148Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:45:06.154Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"w","timestamp":"2025-02-05T05:45:06.154Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:45:06.275Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:45:06.281Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"user_not_found","username":"w","timestamp":"2025-02-05T05:45:06.281Z","message":"ไม่พบบัญชีผู้ใช้นี้ในระบบ"}
[2025-02-05T05:45:06.406Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"w","ip":"::ffff:172.29.14.18","duration":"5 นาที"}
[2025-02-05T05:45:14.314Z] ERROR: IP ถูกระงับชั่วคราว | ข้อมูล: {"username":"w","ip":"::ffff:172.29.14.18","duration":"5 นาที"}
[2025-02-05T05:57:47.617Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T05:57:47.902Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T05:57:47.902Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T06:03:02.067Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T06:03:02.368Z] ACTION: 96706824 - เข้าสู่ระบบสำเร็จ | [object Object]
[2025-02-05T06:10:46.360Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T06:10:46.844Z] ERROR: การเข้าสู่ระบบล้มเหลว | ข้อมูล: {"type":"invalid_password","username":"96706824","timestamp":"2025-02-05T06:10:46.844Z","message":"รหัสผ่านไม่ถูกต้อง"}
[2025-02-05T06:15:11.313Z] INFO: มีการพยายามเข้าสู่ระบบ
[2025-02-05T06:15:11.583Z] ACTION: 96706824 - เข้าสู่ระบบสำเร็จ | [object Object]
[2025-02-05T06:23:14.403Z] INFO: มีการพยายามเข้าสู่ระบบ
